worked,income,threepluskids,educ,boy1st,boy2nd,black,hisp,othrace,age,agefirstbirth
0,94.462807,1,15,1,1,0,0,0,33,24
1,5384.3804,1,12,1,0,0,0,0,34,19
0,0,1,7,1,1,0,0,0,28,16
0,0,0,7,0,1,0,0,0,32,21
0,0,1,9,1,1,0,0,0,34,18
1,15124.546,0,12,1,0,0,0,0,33,22
1,3893.967,0,10,1,1,0,0,0,33,15
1,10506.363,0,11,1,0,0,0,0,29,18
1,14494.793,0,12,0,1,0,0,0,30,19
1,21002.23,0,14,0,0,0,0,0,32,20
0,0,0,16,1,1,0,0,0,32,24
1,16803.885,0,12,0,1,0,0,0,33,21
1,4208.8428,0,10,0,0,0,0,0,26,16
0,0,0,12,1,0,0,0,0,35,20
0,0,0,12,0,0,0,0,0,33,18
0,0,0,15,0,1,0,0,0,33,24
1,8407.1904,0,12,1,1,1,0,0,22,19
1,12605.537,0,13,0,0,0,0,0,35,25
1,8407.1904,0,12,1,1,0,0,0,28,23
1,21002.23,0,12,1,0,0,0,0,34,20
0,0,1,12,0,1,0,0,0,34,24
1,16803.885,1,12,1,1,0,0,0,33,20
0,0,0,12,1,1,0,0,0,33,22
0,0,0,12,1,0,0,0,0,31,23
1,5468.3472,0,13,1,1,0,0,0,27,20
0,0,0,12,1,0,0,0,0,31,19
1,850.16528,0,8,1,1,0,0,0,33,19
1,1689.8347,0,16,1,0,0,0,0,33,28
1,21548.016,0,16,1,1,0,0,0,34,25
0,0,0,16,1,1,0,0,0,32,23
1,2529.5042,0,15,0,1,0,0,0,35,19
0,0,0,14,0,1,0,0,0,35,25
0,0,0,12,1,0,0,0,0,33,27
1,1060.0826,0,16,0,0,0,0,0,34,28
1,14704.711,0,12,1,0,1,0,0,25,18
1,16593.967,0,10,1,1,0,0,0,25,17
1,1018.0992,1,12,0,1,0,0,0,32,17
0,0,0,12,1,1,0,0,0,28,23
1,21002.23,1,13,1,0,0,0,0,31,18
1,16803.885,1,12,1,0,0,0,0,34,22
1,1270,1,13,1,1,0,0,0,24,18
1,13655.124,0,12,0,0,0,0,0,35,25
1,37795.621,0,16,1,0,0,0,0,35,22
0,0,0,12,1,1,1,0,0,27,20
0,0,0,16,1,0,0,0,0,33,21
1,23101.404,1,12,1,1,0,0,0,35,19
0,0,0,12,1,0,0,0,0,31,22
0,0,0,12,1,1,0,0,0,31,24
1,14074.959,0,12,1,1,0,0,0,28,18
1,1857.7686,0,12,1,0,0,0,0,27,20
1,1689.8347,0,8,1,1,0,0,0,35,22
1,14704.711,1,16,0,0,1,0,0,33,25
1,850.16528,0,14,0,1,0,0,0,34,24
0,0,0,17,1,0,0,0,0,33,21
0,0,0,13,0,1,0,0,0,33,23
1,21002.23,0,13,1,1,0,0,0,35,26
1,12857.438,0,9,0,1,0,0,0,23,15
1,346.36365,0,11,0,1,0,0,0,26,17
1,21002.23,0,12,1,0,0,0,0,25,19
1,29398.926,1,12,1,1,0,0,0,32,18
0,0,0,12,1,1,0,0,0,34,22
1,1060.0826,0,16,0,0,0,0,0,35,27
0,0,1,12,0,0,0,0,0,32,22
1,16803.885,1,9,0,1,0,0,0,31,16
1,3998.9255,1,10,1,1,1,0,0,22,15
1,14368.843,0,13,1,0,1,0,0,27,19
0,0,0,11,1,0,0,0,0,32,20
0,0,0,14,1,1,0,0,0,29,22
1,4418.7603,0,13,1,0,0,0,0,29,21
1,1270,0,12,1,0,0,0,0,29,19
1,12605.537,0,18,1,0,0,0,0,35,22
0,0,0,12,0,1,0,0,0,26,19
0,0,0,12,0,0,0,0,0,31,19
1,16803.885,0,12,0,0,0,0,0,30,22
0,0,0,12,1,1,0,0,0,32,21
0,0,0,12,1,0,0,0,0,27,21
1,18903.059,0,13,0,1,0,0,0,28,22
1,2529.5042,1,10,1,1,0,0,0,33,20
1,9456.7773,1,12,1,0,0,0,0,27,19
0,0,0,16,1,0,0,0,0,33,25
1,23101.404,0,12,1,1,0,0,0,35,28
1,21002.23,0,12,1,0,1,0,0,30,19
1,16593.967,0,12,1,1,0,0,0,35,18
0,0,1,8,0,0,0,0,0,28,17
0,0,0,12,0,1,0,0,0,34,18
1,15754.298,0,14,1,1,0,0,0,27,15
0,0,0,12,0,0,0,0,0,35,24
0,0,0,16,0,0,0,0,0,33,25
0,0,0,12,1,1,0,0,0,28,21
0,0,0,12,0,0,0,0,0,28,20
0,0,0,16,1,0,0,0,0,29,23
0,0,0,12,1,1,0,0,0,29,18
0,0,1,10,0,0,0,0,0,31,21
0,0,0,7,1,1,0,0,1,33,28
0,0,0,12,0,0,0,0,0,28,21
0,0,0,15,0,1,0,0,0,32,18
0,0,0,12,1,0,0,0,0,26,20
1,19952.645,0,12,0,0,0,0,0,30,20
0,0,0,9,0,0,0,0,0,26,19
1,4628.6777,0,12,0,0,0,0,0,32,21
0,0,1,8,1,1,0,0,0,22,16
0,0,0,12,1,1,0,0,0,27,18
1,18672.148,0,12,0,0,0,0,0,28,18
1,12500.578,0,10,0,1,0,0,0,21,16
0,0,1,12,1,1,0,0,0,24,19
1,23101.404,0,12,0,0,0,0,0,27,23
1,10506.363,0,11,1,0,0,0,0,30,18
1,12605.537,0,14,0,0,0,0,0,27,19
1,18567.189,0,12,1,1,0,0,0,31,22
0,0,0,12,1,0,0,0,0,33,19
1,6308.0166,0,12,0,0,0,0,0,33,23
0,0,0,13,0,0,0,0,0,27,20
0,0,0,12,1,0,0,0,0,32,22
0,0,0,12,1,1,0,0,0,31,22
1,11346.033,0,14,0,1,0,0,0,35,22
0,0,1,17,1,1,0,0,0,35,23
0,0,0,12,1,1,0,0,0,26,19
0,0,1,16,1,0,0,0,0,34,23
0,0,1,11,1,1,0,0,1,34,21
0,0,0,16,0,1,0,0,0,32,26
1,25200.578,0,12,1,0,0,0,0,35,21
0,0,0,16,1,0,1,0,0,22,19
0,0,1,10,1,0,0,0,0,27,22
1,5468.3472,0,10,1,0,0,0,0,29,20
1,11765.868,0,12,1,0,0,0,0,31,21
0,0,0,11,0,0,0,0,0,25,19
1,8428.1816,0,12,1,0,0,0,0,22,17
1,12395.62,1,12,0,1,0,0,0,29,18
0,0,0,9,0,1,0,0,0,33,18
1,13235.289,0,10,0,0,1,0,0,29,20
0,0,1,12,1,1,0,0,0,31,19
0,0,0,12,1,1,0,0,0,29,18
0,0,0,12,0,0,0,0,0,24,19
0,0,0,11,0,0,0,0,0,33,18
1,35696.445,1,18,1,0,1,0,0,33,26
1,2340.5786,0,14,1,0,0,0,0,29,22
1,6308.0166,0,12,1,1,1,0,0,29,19
0,0,0,14,1,1,0,0,0,33,22
0,0,0,12,0,1,0,0,0,35,23
1,18777.107,1,12,0,1,0,0,0,33,21
0,0,1,12,0,1,0,0,0,31,21
1,16279.091,0,13,1,0,0,0,0,33,22
0,0,0,14,1,0,0,0,0,31,22
0,0,0,16,1,1,0,0,0,35,24
0,0,0,12,0,1,0,0,0,29,23
1,1374.9586,0,14,0,1,0,0,0,30,19
1,640.24792,1,12,1,0,0,0,0,32,21
1,18903.059,0,12,1,0,0,0,0,27,22
1,10506.363,1,12,1,1,1,0,0,26,18
1,16614.959,1,13,0,0,0,0,0,26,19
1,6308.0166,1,12,1,0,0,0,0,33,19
1,25200.578,0,12,1,0,0,0,0,29,19
0,0,0,17,1,0,0,0,0,29,23
0,0,0,13,1,1,0,0,0,31,21
0,0,1,9,1,1,0,0,0,35,17
0,0,0,12,0,0,1,0,0,33,23
0,0,0,12,0,0,0,0,0,34,19
1,556.28101,0,8,0,0,0,0,0,29,19
1,41993.969,0,12,1,1,0,0,0,33,22
1,16384.049,0,13,0,0,0,0,0,32,21
0,0,1,14,0,0,0,0,0,34,19
0,0,0,12,0,1,0,0,0,33,23
0,0,0,16,1,0,0,0,0,28,23
1,6937.7686,0,12,0,0,0,0,0,32,22
0,0,0,11,0,1,0,0,0,33,19
1,2529.5042,0,12,1,1,0,0,0,31,21
1,14704.711,0,12,1,0,0,0,0,28,19
1,15880.248,0,12,1,1,0,0,0,33,17
1,8029.3389,0,12,1,1,0,0,0,34,21
1,10926.198,0,16,1,1,0,0,0,32,23
0,0,1,16,0,1,0,0,0,32,25
0,0,0,15,0,1,0,0,0,34,23
1,38845.207,0,16,0,1,1,0,0,31,25
1,2529.5042,0,13,0,0,0,0,0,31,24
1,10380.413,1,7,0,1,0,0,0,33,16
1,2529.5042,1,12,1,0,1,0,0,25,17
1,3012.314,0,14,0,1,0,0,0,35,24
0,0,0,12,0,1,0,0,0,28,20
0,0,1,12,0,1,1,0,0,34,19
1,28013.471,0,18,1,0,1,0,0,28,23
1,50873.473,0,12,0,0,0,0,0,33,20
0,0,1,16,0,0,0,0,0,26,20
1,10506.363,0,12,1,0,0,0,0,28,20
1,25200.578,1,17,0,1,1,0,0,29,22
0,0,1,12,0,0,0,0,0,35,24
1,17853.471,0,12,1,1,1,0,0,25,18
0,0,0,12,0,0,0,0,0,33,18
1,3453.1404,1,12,1,1,0,0,0,33,17
1,16803.885,0,16,0,1,0,0,0,32,24
1,7357.6035,0,17,1,0,0,0,0,33,25
1,3893.967,0,14,0,1,1,0,0,26,21
0,0,1,16,1,0,1,0,0,26,21
1,10926.198,0,12,1,0,0,0,0,33,17
0,0,0,10,0,0,0,0,0,22,17
1,16803.885,0,12,1,1,0,0,0,24,20
1,5468.3472,1,9,0,1,0,0,0,30,15
0,0,0,12,0,1,0,0,0,33,21
0,0,0,12,0,1,0,0,0,27,21
0,0,0,18,1,0,0,0,0,34,23
1,23101.404,0,12,0,1,0,0,0,34,17
1,16258.1,0,12,0,0,1,0,0,34,19
1,2739.4214,1,12,0,1,0,0,0,31,21
0,0,1,12,1,0,0,0,0,27,20
1,0,0,12,0,1,0,0,0,35,18
0,0,1,8,1,1,0,0,0,35,18
1,14704.711,0,12,0,0,0,0,0,27,21
0,0,0,15,1,1,0,0,0,34,22
1,16803.885,0,14,1,1,0,0,0,32,23
0,0,0,10,1,1,0,0,0,23,18
0,0,0,8,1,0,0,0,0,23,18
0,0,1,9,0,1,0,0,0,27,15
0,0,1,12,0,1,0,0,0,35,18
1,9036.9424,0,12,0,1,0,0,0,28,19
0,0,0,9,0,0,0,0,0,31,18
0,0,1,12,1,1,0,0,0,27,18
0,0,0,9,1,0,0,0,0,24,16
0,0,1,9,1,1,0,0,0,30,21
1,346.36365,0,12,1,1,0,0,0,26,19
1,2949.3389,1,13,1,0,0,0,0,27,19
0,0,0,4,0,1,0,0,0,34,18
1,745.2066,1,9,0,0,0,0,0,28,17
1,21002.23,0,12,0,1,0,0,0,27,20
0,0,0,15,0,1,0,0,0,31,25
0,0,0,12,0,1,0,0,0,33,20
1,5048.5122,1,12,0,1,0,0,0,29,20
0,0,0,11,0,1,0,0,0,24,20
1,2109.6694,0,12,1,1,0,0,0,33,17
1,1689.8347,0,7,0,0,0,0,0,32,20
1,12605.537,0,12,0,1,0,0,0,26,19
0,0,1,12,0,0,0,0,0,35,19
1,16803.885,1,12,0,0,0,0,0,33,17
0,0,0,12,0,1,0,0,0,27,22
1,4418.7603,1,11,1,0,0,0,0,29,21
0,0,0,12,0,1,0,0,0,35,27
0,0,1,12,1,0,0,0,0,24,17
0,0,0,11,1,1,0,0,0,24,17
0,0,0,9,0,0,0,0,0,28,17
1,5258.4297,1,7,0,1,0,0,0,34,19
1,23101.404,1,12,0,1,0,0,0,31,19
1,14704.711,1,7,1,0,0,0,0,26,15
0,0,0,13,0,1,0,0,0,29,17
1,12605.537,0,14,1,1,0,0,0,26,19
1,262.3967,1,12,0,1,0,0,0,34,20
0,0,0,12,0,1,0,0,0,27,20
0,0,1,9,1,1,0,0,0,27,17
1,1332.9752,1,12,0,0,0,0,0,34,19
0,0,0,10,0,1,0,0,0,32,17
1,4208.8428,0,12,0,1,0,0,0,31,20
0,0,0,12,1,1,0,0,0,31,25
1,6098.0991,0,12,1,1,0,0,0,33,18
1,13886.033,0,12,1,1,0,0,0,34,19
1,7357.6035,1,10,1,0,0,0,0,31,16
1,6308.0166,1,10,0,0,0,0,0,24,17
1,4208.8428,0,12,1,1,0,0,0,27,17
1,6727.8511,0,12,1,1,0,0,0,31,17
1,31498.1,0,11,0,1,1,0,0,25,18
0,0,0,13,0,0,0,0,0,29,20
1,4208.8428,0,14,0,1,0,0,0,33,23
1,10506.363,0,9,0,1,0,0,0,31,19
0,0,1,8,1,0,0,0,0,32,21
1,1479.9174,0,12,1,0,0,0,0,22,17
1,5741.2397,0,12,1,0,0,0,0,28,18
1,16803.885,0,12,1,0,0,0,0,30,16
1,8827.0244,1,12,1,0,0,0,0,31,17
1,10506.363,0,12,0,1,0,0,0,30,22
0,0,0,12,1,0,0,0,0,30,19
1,5258.4297,0,12,0,1,0,0,0,26,18
0,0,1,12,1,1,0,0,0,31,19
0,0,1,12,0,0,0,0,0,35,21
1,9855.6201,1,12,1,1,0,0,0,35,20
1,5090.4961,1,12,1,1,0,0,0,26,17
1,3159.2561,1,11,0,1,0,0,0,27,17
1,10506.363,1,12,0,0,0,0,0,27,19
0,0,0,13,1,1,0,0,0,28,19
0,0,1,13,0,1,0,0,0,34,23
1,14704.711,0,12,1,1,0,0,0,33,23
1,29398.926,0,17,0,1,0,0,0,32,23
0,0,0,10,0,1,0,0,0,29,17
1,2109.6694,0,12,0,0,0,0,0,23,18
1,31498.1,1,12,1,1,0,0,0,30,15
1,15712.314,0,12,0,1,0,0,0,35,21
1,24150.992,0,11,0,0,0,0,0,31,17
1,11555.95,0,12,0,1,0,0,0,35,18
0,430.33057,1,12,0,1,0,0,0,27,18
1,25200.578,0,12,0,1,0,0,0,31,18
1,136.44627,1,12,0,1,0,0,0,32,22
0,0,0,10,0,0,0,0,0,31,22
1,26460.082,0,12,1,1,0,0,0,33,23
1,0,0,12,1,1,0,0,0,26,18
1,15754.298,0,12,0,0,0,0,0,32,23
1,3789.0083,1,12,1,0,0,0,0,32,19
1,14452.81,0,12,0,0,0,0,0,32,21
0,0,0,12,0,1,0,0,0,32,24
0,0,0,12,0,1,0,0,0,30,24
1,12332.645,0,14,0,0,0,0,0,32,20
1,14704.711,1,13,0,1,0,0,0,33,20
1,871.15704,0,12,1,0,0,0,0,29,21
0,0,1,13,1,0,0,0,0,33,21
1,9456.7773,1,10,0,0,0,0,0,35,18
0,0,1,6,0,0,0,0,0,32,21
0,0,0,8,1,1,0,0,0,32,18
0,0,1,17,1,1,0,0,0,34,25
1,16803.885,0,12,0,0,0,0,0,32,19
1,5594.2974,1,12,0,1,0,0,0,32,18
0,0,0,12,1,1,0,0,0,34,18
0,0,0,12,0,1,0,0,0,28,19
0,0,1,10,1,0,0,0,0,32,17
1,6308.0166,1,8,0,0,0,0,0,25,19
1,4271.8184,1,12,0,0,0,0,0,31,17
0,0,0,16,0,0,0,0,0,28,23
1,18462.23,0,12,1,1,0,0,0,23,20
1,2949.3389,0,12,1,0,0,0,0,28,18
0,0,1,11,0,0,0,0,0,32,19
1,4838.5952,0,10,0,1,0,0,0,32,15
0,0,0,10,0,1,0,0,0,31,18
0,0,0,15,1,0,0,0,0,33,23
0,0,1,12,0,0,0,0,0,32,22
1,3579.0908,0,10,1,0,0,0,0,22,19
1,22660.578,0,16,0,1,0,0,0,30,23
0,0,0,12,0,0,0,0,0,27,22
1,15754.298,0,10,1,0,0,0,0,32,16
0,0,0,12,1,0,0,0,0,34,20
0,0,1,7,1,1,0,0,0,33,16
0,0,1,8,0,0,0,0,0,31,17
1,14704.711,0,11,0,1,0,0,0,32,18
1,16803.885,0,12,0,0,0,0,0,25,19
1,14704.711,0,12,1,1,0,0,0,25,17
0,0,0,14,1,1,0,0,0,29,23
1,13655.124,1,12,1,1,0,0,0,34,18
0,0,1,14,0,0,0,0,0,28,23
1,9666.6943,0,12,1,0,0,0,0,25,20
1,1060.0826,1,13,1,0,0,0,0,29,20
1,8407.1904,0,12,1,0,0,0,0,24,19
0,0,1,9,1,1,0,0,0,35,18
1,8407.1904,0,12,1,0,0,0,0,27,18
1,8407.1904,0,13,0,1,0,0,0,25,20
1,21002.23,0,12,0,0,0,0,0,34,19
1,5825.2065,0,12,0,1,0,0,0,33,21
0,0,0,12,1,1,0,0,0,25,19
1,12605.537,0,15,0,0,1,0,0,29,20
1,13802.066,0,12,0,1,0,0,0,28,17
1,23437.273,1,18,0,1,0,0,0,32,19
0,0,0,12,0,0,0,0,0,24,19
0,0,0,10,1,0,0,0,0,24,18
1,24234.959,0,16,0,0,0,0,0,35,21
1,6308.0166,1,13,0,1,0,0,0,31,20
0,0,0,12,0,0,0,0,0,27,18
1,11765.868,0,12,0,0,0,0,0,29,18
1,10506.363,0,12,0,0,0,0,0,33,22
1,3369.1736,0,10,1,1,0,0,0,28,17
0,0,1,12,0,0,0,0,0,35,22
0,0,0,13,1,1,0,0,0,28,20
1,0,0,12,1,0,0,0,0,33,20
1,6308.0166,0,12,1,0,0,0,0,35,20
0,0,1,9,1,1,0,0,0,31,19
0,0,0,12,0,0,0,0,0,25,16
1,3537.1074,0,11,1,0,0,0,0,29,18
0,0,1,9,0,0,0,0,0,33,18
1,23206.363,0,18,0,1,0,0,0,32,18
1,6308.0166,0,12,1,1,0,0,0,32,17
1,13655.124,0,12,0,1,0,0,0,29,19
1,2067.686,1,12,0,0,0,0,0,24,18
1,5258.4297,0,12,1,0,0,0,0,29,17
1,3789.0083,0,14,0,1,0,0,0,28,20
0,0,1,13,0,1,0,0,0,24,18
0,0,0,11,1,0,0,0,0,23,17
0,0,0,13,0,1,0,0,0,32,20
1,1060.0826,0,12,1,1,0,0,0,31,19
1,21002.23,0,12,1,0,0,0,0,30,19
1,15859.256,0,12,0,1,0,0,0,33,19
1,1899.7521,1,6,0,1,0,0,0,35,18
1,4628.6777,0,12,0,1,0,0,0,27,21
0,0,1,7,1,0,0,0,0,35,21
0,0,1,9,0,1,0,0,0,30,17
0,0,1,15,1,1,0,0,0,35,21
1,2529.5042,0,14,1,1,0,0,0,31,22
1,12605.537,1,10,1,0,0,0,0,33,16
1,2844.3801,1,12,1,0,0,0,0,25,18
1,766.19836,0,13,1,0,0,0,0,32,25
1,19952.645,0,12,0,0,0,0,0,30,18
0,0,0,12,1,0,0,0,0,30,21
0,0,1,12,1,1,0,0,0,31,16
0,0,1,12,1,0,0,0,0,32,19
0,0,0,6,1,1,0,0,0,31,16
1,3789.0083,0,12,1,0,0,0,0,32,20
1,745.2066,1,12,1,1,0,0,0,30,16
1,2109.6694,0,16,0,0,0,0,0,29,24
0,0,0,16,1,1,0,0,1,32,21
1,10506.363,0,14,1,0,0,0,0,33,23
0,0,0,12,0,0,0,0,0,32,22
0,0,1,16,1,1,0,0,0,32,24
0,0,0,12,1,0,0,0,0,28,18
0,0,0,14,0,1,0,0,0,26,20
1,21002.23,1,12,1,1,0,0,0,33,17
0,0,1,15,1,0,0,0,0,35,23
1,21002.23,0,11,1,1,0,0,0,33,19
0,0,0,12,1,0,0,0,0,26,20
0,0,1,12,1,0,0,0,0,26,18
0,0,0,12,0,0,0,0,0,33,19
1,1689.8347,0,12,1,0,0,0,0,26,20
0,0,0,11,0,1,0,0,0,28,24
0,0,0,8,0,1,0,0,0,34,18
0,0,1,12,0,1,0,0,0,26,18
1,15334.463,0,12,0,0,0,0,0,32,22
1,2529.5042,1,12,0,0,0,0,1,29,17
1,14914.628,0,11,0,0,0,0,0,31,19
1,3159.2561,1,11,0,0,0,0,0,27,20
1,5258.4297,1,8,0,0,0,0,0,30,18
0,0,1,7,0,1,0,0,0,31,19
1,58787.355,1,12,0,0,0,0,0,28,20
1,1689.8347,1,11,1,1,0,0,0,29,18
0,0,0,12,1,1,0,0,0,31,18
0,0,1,11,1,1,0,0,0,33,17
1,6308.0166,0,12,1,1,0,0,0,29,21
1,640.24792,0,12,1,0,0,0,0,35,24
0,0,0,12,0,1,0,0,0,31,19
1,2529.5042,1,8,1,1,0,0,0,30,19
0,0,1,9,0,0,0,0,0,30,17
1,1270,1,12,0,0,0,0,0,30,19
1,1899.7521,1,8,1,0,0,0,0,34,18
1,12605.537,0,13,1,0,0,0,0,32,23
0,0,0,8,0,1,0,0,0,22,18
1,9246.8594,0,8,1,1,0,0,0,33,19
0,0,1,12,1,0,0,0,0,33,20
0,0,1,12,1,1,0,0,0,22,18
1,8407.1904,0,9,1,1,0,0,0,33,17
0,0,0,9,0,0,0,0,0,21,16
1,10926.198,0,12,0,0,0,0,0,31,22
1,8407.1904,0,12,1,1,0,0,0,33,21
0,0,1,13,1,1,1,0,0,30,19
1,892.14874,1,9,1,0,0,0,0,34,18
0,0,1,12,1,1,0,0,0,32,21
0,0,0,12,0,1,0,0,0,28,19
0,0,0,12,1,0,0,0,0,29,23
0,0,1,9,0,1,0,0,0,27,18
1,7357.6035,0,12,0,0,0,0,0,28,19
0,0,0,10,0,0,0,0,0,27,16
1,3789.0083,0,12,1,0,0,0,0,33,21
0,0,0,12,0,1,0,0,0,26,16
0,0,0,12,1,0,0,0,0,29,18
0,0,0,12,0,0,0,0,0,28,23
0,0,1,8,1,0,0,0,0,32,21
1,3159.2561,0,16,0,1,0,0,0,29,18
1,27929.504,1,17,0,0,0,0,0,30,20
1,4649.6694,0,12,0,1,0,0,0,29,15
1,7987.3555,0,12,0,0,0,0,0,25,18
0,0,0,17,1,1,0,0,0,35,24
1,15544.38,0,12,1,1,0,0,0,27,20
0,0,0,12,1,0,0,0,0,33,18
1,7357.6035,0,10,1,0,0,0,0,22,17
0,0,0,10,1,0,0,0,0,31,24
1,12605.537,0,9,1,1,0,0,0,35,17
1,14326.859,0,11,1,0,0,0,0,29,18
1,1374.9586,0,12,1,0,0,0,0,34,17
1,1731.8182,1,11,0,0,0,0,0,30,19
0,0,0,12,0,1,0,0,0,25,19
0,0,1,9,1,0,0,0,0,32,18
1,12605.537,1,8,1,0,0,0,0,31,15
1,6308.0166,0,14,0,1,0,0,0,33,20
1,10926.198,1,8,1,1,0,0,0,28,16
1,27404.711,1,17,0,1,0,0,0,30,18
0,0,1,14,1,0,0,0,0,34,24
1,24990.662,0,16,1,1,0,0,0,31,22
0,0,1,9,0,1,0,0,0,30,18
0,0,0,11,0,1,0,0,0,32,22
1,21002.23,0,10,1,1,0,0,0,31,16
0,0,1,12,0,0,0,0,0,26,18
0,0,1,12,1,0,0,0,0,35,19
1,28979.092,0,18,1,0,0,0,0,32,20
0,0,0,11,1,1,0,0,0,29,18
0,0,1,6,0,0,0,0,0,33,18
0,0,0,12,0,0,0,0,0,26,19
0,0,1,9,1,0,0,0,0,30,18
1,20792.314,0,12,1,1,0,0,0,32,20
1,42214.379,0,11,1,1,0,0,0,31,22
1,24234.959,0,12,1,1,0,0,0,28,20
0,0,0,7,1,1,0,0,0,30,18
0,0,1,9,1,0,0,0,0,30,18
1,7567.5205,0,16,1,0,0,0,0,35,26
0,0,1,6,1,1,0,0,0,23,18
1,10527.355,0,10,1,1,0,0,0,30,17
0,0,1,11,1,1,0,0,0,26,17
0,0,0,12,1,0,0,0,0,32,22
1,6832.8101,1,9,1,0,0,0,0,30,15
1,17937.438,0,14,1,1,0,0,0,31,22
1,220.41322,0,10,1,0,0,0,0,31,19
0,0,1,12,0,1,0,0,0,32,24
0,0,1,10,0,1,0,0,0,26,17
1,1899.7521,0,12,1,0,0,0,0,26,16
0,0,0,12,1,0,0,0,0,27,18
0,0,0,12,0,0,0,0,0,34,18
1,8407.1904,0,12,0,1,0,0,0,30,20
1,15754.298,0,10,1,0,0,0,0,24,18
1,12605.537,0,13,0,1,0,0,0,29,20
0,0,1,10,0,0,0,0,0,26,16
1,10506.363,0,12,0,0,0,0,0,25,17
1,2340.5786,1,9,0,0,0,0,0,25,19
0,0,1,12,1,0,0,0,0,33,18
1,14704.711,1,12,1,1,0,0,0,27,18
1,16803.885,1,11,0,0,0,0,0,30,17
1,28307.355,0,17,0,1,0,0,0,35,24
0,0,1,12,1,0,0,0,0,26,20
0,0,0,8,0,0,0,0,0,33,17
1,12605.537,0,12,0,0,1,0,0,35,25
1,10842.231,1,12,1,0,0,0,0,35,19
0,0,1,10,1,0,0,0,0,29,16
0,0,0,12,0,0,0,0,0,29,19
0,0,1,9,1,1,0,0,0,32,18
0,0,0,12,0,0,0,0,0,23,20
0,0,0,10,1,1,0,0,0,24,20
0,0,1,5,1,1,0,0,0,25,16
1,7147.686,0,11,1,1,0,0,0,35,21
1,21002.23,0,12,0,0,1,0,0,34,24
1,4208.8428,0,13,1,0,0,0,0,31,20
1,7357.6035,1,10,1,1,0,0,0,35,23
1,90274.961,0,12,1,0,0,0,0,31,22
0,0,1,9,1,1,0,0,0,23,17
0,0,1,10,1,1,0,0,0,28,16
0,0,0,12,0,0,0,0,0,35,20
0,0,1,12,1,1,0,0,0,33,18
1,7357.6035,0,12,1,0,0,0,0,30,20
1,22261.736,1,16,0,0,0,0,0,27,19
1,19050,0,12,1,1,0,0,0,28,21
1,472.31406,0,13,0,1,0,0,0,35,22
0,0,0,12,1,0,0,0,0,24,18
1,9561.7354,1,12,0,0,0,0,0,33,18
0,0,0,15,0,0,0,0,0,29,24
0,0,1,12,0,0,0,0,0,26,18
0,0,0,10,1,0,0,0,0,24,18
1,4733.6362,0,14,1,0,0,0,0,25,17
0,0,1,14,0,0,0,0,0,34,19
0,0,0,13,0,0,0,0,0,28,20
0,0,1,12,0,0,0,0,0,29,17
1,12605.537,0,12,1,0,0,0,0,33,18
1,10506.363,0,13,1,1,0,0,0,27,19
1,4208.8428,1,12,1,1,0,0,0,33,17
0,0,1,10,0,1,0,0,0,32,18
1,33597.273,1,15,1,1,0,0,0,32,25
0,0,1,13,1,1,0,0,0,29,20
1,8407.1904,0,12,0,0,0,0,0,32,22
1,3789.0083,0,10,0,1,0,0,0,32,21
1,9456.7773,1,11,0,1,1,0,0,34,19
1,10506.363,0,14,1,1,0,0,0,28,23
1,6832.8101,0,13,1,1,0,0,0,34,20
1,15124.546,0,16,0,1,0,0,0,33,24
0,0,0,13,1,0,0,0,0,32,21
1,1374.9586,0,12,1,0,0,0,0,34,23
0,0,0,12,0,0,0,0,0,34,22
0,0,0,9,0,1,0,0,0,27,16
0,0,0,16,1,0,0,0,0,31,23
0,0,0,16,0,1,0,0,0,27,22
0,0,1,11,1,0,0,0,0,35,19
0,0,0,9,1,0,0,0,0,28,21
0,0,0,10,1,0,0,0,0,29,19
0,0,0,10,1,1,0,0,0,27,17
0,0,1,12,0,0,0,0,0,30,19
0,0,0,12,1,0,0,0,0,34,19
1,4208.8428,0,12,0,0,0,0,0,27,19
1,262.3967,0,10,0,0,0,0,0,28,21
0,0,0,12,1,1,0,0,0,25,19
0,0,0,12,0,0,0,0,0,32,19
0,0,0,12,1,1,0,0,0,29,19
0,0,1,12,0,1,0,0,0,29,20
0,0,1,9,1,1,0,0,0,31,22
1,6370.9917,0,13,1,0,0,0,0,27,20
1,16803.885,1,13,1,1,0,0,0,31,19
1,8407.1904,1,10,0,1,0,0,0,33,17
0,0,1,8,1,1,0,0,0,21,17
1,8407.1904,0,11,0,0,0,0,0,30,18
0,0,0,12,1,1,0,0,0,24,18
1,8407.1904,0,13,0,0,0,0,0,26,19
0,0,0,12,1,0,0,0,0,32,23
0,0,0,12,1,0,0,0,0,33,19
0,0,0,7,1,0,0,0,0,31,21
0,0,0,12,0,1,0,0,0,29,19
1,6308.0166,0,9,0,0,0,0,0,23,18
1,3159.2561,0,12,0,1,0,0,0,25,18
0,0,1,12,1,1,0,0,1,35,20
1,13382.231,0,14,1,1,0,0,0,27,17
1,23101.404,0,12,1,0,0,0,0,34,22
1,2109.6694,1,8,1,0,0,0,0,25,17
0,0,1,10,1,1,0,0,0,35,20
0,0,1,12,1,1,0,0,0,33,19
0,0,0,11,0,0,0,0,0,31,26
0,0,1,12,0,1,0,0,0,32,18
0,0,1,14,0,0,0,0,0,28,20
